satzart	textkennzeichen	land	rb	kreis	vb	gemeinde	name	area	area_date	pop_sum	pop_m	pop_w	pop_p_km2	plz	lat	lng	rg_key	rg_name	urb_key	urb_class	ags_2017
60	64	01	0	53	5313	095	Niendorf/ Stecknitz	8,41	31.12.2015	643,0	313,0	330,0	76,0	23881	10,609244	53,587228	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053095
60	64	01	0	53	5313	113	Schretstaken	8,47	31.12.2015	516,0	270,0	246,0	61,0	21493	10,539293	53,586533	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053113
60	64	01	0	53	5313	125	Talkau	4,88	31.12.2015	518,0	259,0	259,0	106,0	21493	10,568741	53,576852	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053125
60	64	01	0	53	5313	134	Woltersdorf	7,9	31.12.2015	294,0	149,0	145,0	37,0	21516	10,640176	53,576862	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053134
60	64	01	0	53	5318	010	Besenthal	12,65	31.12.2015	88,0	49,0	39,0	7,0	23899	10,743239	53,530139	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053010
60	64	01	0	53	5318	015	Bröthen	10,69	31.12.2015	292,0	155,0	137,0	27,0	21514	10,667504	53,480409	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053015
60	64	01	0	53	5318	020	Büchen	16,85	31.12.2015	5686,0	2787,0	2899,0	337,0	21514	10,616482	53,480926	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053020
60	64	01	0	53	5318	029	Fitzen	9,11	31.12.2015	349,0	182,0	167,0	38,0	21514	10,64667	53,493942	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053029
60	64	01	0	53	5318	035	Göttin	5,21	31.12.2015	62,0	32,0	30,0	12,0	21514	10,70343	53,533746	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053035
60	64	01	0	53	5318	046	Gudow	42,26	31.12.2015	1613,0	807,0	806,0	38,0	23899	10,77219	53,555336	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053046
60	64	01	0	53	5318	048	Güster	7,78	31.12.2015	1261,0	635,0	626,0	162,0	21514	10,680583	53,53952	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053048
60	64	01	0	53	5318	064	Klein Pampau	4,17	31.12.2015	645,0	328,0	317,0	155,0	21514	10,586656	53,512681	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053064
60	64	01	0	53	5318	080	Langenlehsten	23,37	31.12.2015	163,0	82,0	81,0	7,0	21514	10,740373	53,499816	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053080
60	64	01	0	53	5318	092	Müssen	11,46	31.12.2015	1117,0	554,0	563,0	97,0	21516	10,562042	53,494949	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053092
60	64	01	0	53	5318	104	Roseburg	16,23	31.12.2015	518,0	259,0	259,0	32,0	21514	10,625016	53,531303	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053104
60	64	01	0	53	5318	115	Schulendorf	11,39	31.12.2015	454,0	233,0	221,0	40,0	21516	10,561815	53,47331	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053115
60	64	01	0	53	5318	119	Siebeneichen	4,68	31.12.2015	243,0	119,0	124,0	52,0	21514	10,618693	53,510828	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053119
60	64	01	0	53	5318	126	Tramm	6,75	31.12.2015	362,0	183,0	179,0	54,0	21516	10,614693	53,56324	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053126
60	64	01	0	53	5318	132	Witzeeze	10,46	31.12.2015	885,0	399,0	486,0	85,0	21514	10,610144	53,452652	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053132
60	64	01	0	53	5323	003	Aumühle	3,48	31.12.2015	3156,0	1485,0	1671,0	907,0	21521	10,313492	53,528598	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053003
60	64	01	0	53	5323	012	Börnsen	8,42	31.12.2015	4431,0	2212,0	2219,0	526,0	21039	10,285497	53,476625	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053012
60	64	01	0	53	5323	023	Dassendorf	7,95	31.12.2015	3255,0	1634,0	1621,0	409,0	21521	10,372665	53,488608	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053023
60	64	01	0	53	5323	028	Escheburg	8,91	31.12.2015	3431,0	1719,0	1712,0	385,0	21039	10,309429	53,46713	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053028
60	64	01	0	53	5323	050	Hamwarde	6,68	31.12.2015	843,0	411,0	432,0	126,0	21502	10,421397	53,452847	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053050
60	64	01	0	53	5323	053	Hohenhorn	6,93	31.12.2015	526,0	281,0	245,0	76,0	21526	10,367611	53,475734	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053053
60	64	01	0	53	5323	072	Kröppelshagen-Fahrendorf	8,37	31.12.2015	1270,0	643,0	627,0	152,0	21529	10,315197	53,488589	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053072
60	64	01	0	53	5323	131	Wiershop	5,15	31.12.2015	192,0	104,0	88,0	37,0	21502	10,451895	53,442501	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053131
60	64	01	0	53	5323	133	Wohltorf	5,97	31.12.2015	2410,0	1191,0	1219,0	404,0	21521	10,291254	53,517253	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053133
60	64	01	0	53	5323	135	Worth	6,07	31.12.2015	168,0	83,0	85,0	28,0	21502	10,40988	53,467424	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053135
60	64	01	0	53	5343	006	Basedow	7,47	31.12.2015	651,0	333,0	318,0	87,0	21483	10,583592	53,416151	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053006
60	64	01	0	53	5343	019	Buchhorst	5,19	31.12.2015	164,0	81,0	83,0	32,0	21481	10,568335	53,384993	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053019
60	64	01	0	53	5343	022	Dalldorf	6,05	31.12.2015	372,0	193,0	179,0	61,0	21483	10,610487	53,435521	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053022
60	64	01	0	53	5343	058	Juliusburg	6,04	31.12.2015	176,0	82,0	94,0	29,0	21483	10,506484	53,41715	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053058
60	64	01	0	53	5343	073	Krüzen	8,25	31.12.2015	368,0	170,0	198,0	45,0	21483	10,527113	53,401518	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053073
60	64	01	0	53	5343	074	Krukow	7,94	31.12.2015	148,0	74,0	74,0	19,0	21483	10,478187	53,418864	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053074
60	64	01	0	53	5343	082	Lanze	9,05	31.12.2015	280,0	145,0	135,0	31,0	21483	10,604387	53,386341	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053082
60	64	01	0	53	5343	087	Lütau	11,24	31.12.2015	691,0	352,0	339,0	61,0	21483	10,545404	53,435861	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053087
60	64	01	0	53	5343	111	Schnakenbek	13,02	31.12.2015	853,0	411,0	442,0	66,0	21481	10,50018	53,385426	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053111
60	64	01	0	53	5343	128	Wangelau	6,52	31.12.2015	211,0	105,0	106,0	32,0	21483	10,546567	53,453726	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053128
60	64	01	0	53	5358	001	Albsfelde	4,18	31.12.2015	76,0	38,0	38,0	18,0	23909	10,694451	53,679957	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053001
60	64	01	0	53	5358	004	Bäk	4,3	31.12.2015	881,0	418,0	463,0	205,0	23909	10,787081	53,716345	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053004
60	64	01	0	53	5358	016	Brunsmark	4,29	31.12.2015	154,0	78,0	76,0	36,0	23883	10,750236	53,617106	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053016
60	64	01	0	53	5358	018	Buchholz	2,93	31.12.2015	235,0	119,0	116,0	80,0	23911	10,745377	53,731393	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053018
60	64	01	0	53	5358	026	Einhaus	2,53	31.12.2015	391,0	192,0	199,0	155,0	23911	10,725697	53,714136	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053026
60	64	01	0	53	5358	030	Fredeburg	10,09	31.12.2015	42,0	22,0	20,0	4,0	23909	10,72727	53,674253	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053030
60	64	01	0	53	5358	033	Giesensdorf	2,73	31.12.2015	153,0	69,0	84,0	56,0	23909	10,713651	53,688273	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053033
60	64	01	0	53	5358	040	Groß Disnack	5,99	31.12.2015	79,0	42,0	37,0	13,0	23911	10,69059	53,741974	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053040
60	64	01	0	53	5358	041	Groß Grönau	4,9	31.12.2015	3692,0	1804,0	1888,0	753,0	23627	10,750476	53,801387	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053041
60	64	01	0	53	5358	043	Groß Sarau	17,08	31.12.2015	961,0	468,0	493,0	56,0	23627	10,737505	53,771586	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053043
60	64	01	0	53	5358	051	Harmsdorf	3,57	31.12.2015	308,0	154,0	154,0	86,0	23911	10,725868	53,700407	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053051
60	64	01	0	53	5358	054	Hollenbek	7,21	31.12.2015	432,0	228,0	204,0	60,0	23883	10,819794	53,592298	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053054
60	64	01	0	53	5358	057	Horst	11,93	31.12.2015	211,0	105,0	106,0	18,0	23883	10,77065	53,638591	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053057
60	64	01	0	53	5358	062	Kittlitz	17,73	31.12.2015	241,0	131,0	110,0	14,0	23911	10,918869	53,664244	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053062
60	64	01	0	53	5358	066	Klein Zecher	9,11	31.12.2015	250,0	120,0	130,0	27,0	23883	10,872803	53,577413	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053066
60	64	01	0	53	5358	078	Kulpin	6,07	31.12.2015	212,0	106,0	106,0	35,0	23911	10,695812	53,71009	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053078
60	64	01	0	53	5358	088	Mechow	4,43	31.12.2015	114,0	59,0	55,0	26,0	23909	10,801815	53,717556	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053088
60	64	01	0	53	5358	093	Mustin	11,88	31.12.2015	761,0	369,0	392,0	64,0	23911	10,886235	53,68453	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053093
60	64	01	0	53	5358	098	Pogeez	4,51	31.12.2015	416,0	205,0	211,0	92,0	23911	10,729435	53,750929	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053098
60	64	01	0	53	5358	102	Römnitz	5,15	31.12.2015	55,0	33,0	22,0	11,0	23909	10,769068	53,710716	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053102
60	64	01	0	53	5358	107	Salem	25,11	31.12.2015	594,0	295,0	299,0	24,0	23911	10,827965	53,656405	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053107
60	64	01	0	53	5358	110	Schmilau	11,55	31.12.2015	548,0	281,0	267,0	47,0	23911	10,75597	53,664589	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053110
60	64	01	0	53	5358	117	Seedorf	27,89	31.12.2015	512,0	261,0	251,0	18,0	23883	10,866858	53,619223	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053117
60	64	01	0	53	5358	123	Sterley	21,39	31.12.2015	921,0	465,0	456,0	43,0	23883	10,817581	53,619988	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053123
60	64	01	0	53	5358	136	Ziethen	11,18	31.12.2015	990,0	488,0	502,0	89,0	23911	10,809322	53,693695	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053136
60	64	01	0	53	5373	007	Basthorst	10,82	31.12.2015	415,0	212,0	203,0	38,0	21493	10,47139	53,576616	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053007
60	64	01	0	53	5373	017	Brunstorf	13,76	31.12.2015	632,0	318,0	314,0	46,0	21524	10,425938	53,491554	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053017
60	64	01	0	53	5373	021	Dahmker	2,04	31.12.2015	150,0	82,0	68,0	74,0	22946	10,444516	53,587821	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053021
60	64	01	0	53	5373	027	Elmenhorst	12,99	31.12.2015	868,0	446,0	422,0	67,0	21493	10,537551	53,544876	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053027
60	64	01	0	53	5373	031	Fuhlenhagen	5,74	31.12.2015	348,0	181,0	167,0	61,0	21493	10,5266	53,572959	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053031
60	64	01	0	53	5373	036	Grabau	4,1	31.12.2015	328,0	160,0	168,0	80,0	21493	10,519825	53,513609	F04	übrig. Schleswig-Holstein	02	mittlere Besiedlungsdichte	01053036
60	64	01	0	53	5373	042	Groß Pampau	4,32	31.12.2015	153,0	77,0	76,0	35,0	21493	10,560301	53,521808	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053042
60	64	01	0	53	5373	045	Grove	5,28	31.12.2015	239,0	120,0	119,0	45,0	21493	10,492067	53,528123	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053045
60	64	01	0	53	5373	047	Gülzow	17,07	31.12.2015	1255,0	649,0	606,0	74,0	21483	10,490939	53,442249	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053047
60	64	01	0	53	5373	049	Hamfelde	3,47	31.12.2015	479,0	222,0	257,0	138,0	22929	10,44893	53,597194	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053049
60	64	01	0	53	5373	052	Havekost	5,91	31.12.2015	178,0	88,0	90,0	30,0	21493	10,473088	53,539918	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053052
60	64	01	0	53	5373	059	Kankelau	4,21	31.12.2015	206,0	102,0	104,0	49,0	21514	10,56832	53,549311	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053059
60	64	01	0	53	5373	060	Kasseburg	7,89	31.12.2015	592,0	295,0	297,0	75,0	22929	10,415259	53,567308	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053060
60	64	01	0	53	5373	070	Köthel	1,52	31.12.2015	270,0	139,0	131,0	178,0	22929	10,510002	53,606936	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053070
60	64	01	0	53	5373	071	Kollow	8,21	31.12.2015	598,0	288,0	310,0	73,0	21527	10,458784	53,463155	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053071
60	64	01	0	53	5373	076	Kuddewörde	7,34	31.12.2015	1383,0	675,0	708,0	188,0	22958	10,401901	53,587291	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053076
60	64	01	0	53	5373	089	Möhnsen	7,48	31.12.2015	545,0	280,0	265,0	73,0	21493	10,469197	53,559974	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053089
60	64	01	0	53	5373	091	Mühlenrade	3,74	31.12.2015	173,0	82,0	91,0	46,0	21493	10,48775	53,595838	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053091
60	64	01	0	53	5373	106	Sahms	5,94	31.12.2015	389,0	193,0	196,0	65,0	21493	10,532723	53,525807	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053106
60	64	01	0	53	5391	025	Duvensee	12,4	31.12.2015	556,0	263,0	293,0	45,0	23898	10,568	53,693065	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053025
60	64	01	0	53	5391	038	Grinau	2,74	31.12.2015	300,0	157,0	143,0	109,0	23847	10,549505	53,775447	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053038
60	64	01	0	53	5391	039	Groß Boden	2,7	31.12.2015	202,0	105,0	97,0	75,0	23847	10,452871	53,752722	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053039
60	64	01	0	53	5391	044	Groß Schenkenberg	6,52	31.12.2015	558,0	268,0	290,0	86,0	23860	10,56488	53,793492	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053044
60	64	01	0	53	5391	068	Klinkrade	7,4	31.12.2015	598,0	284,0	314,0	81,0	23898	10,55033	53,716092	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053068
60	64	01	0	53	5391	069	Koberg	11,98	31.12.2015	749,0	380,0	369,0	63,0	23881	10,52596	53,639594	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053069
60	64	01	0	53	5391	077	Kühsen	7,28	31.12.2015	375,0	187,0	188,0	52,0	23898	10,615824	53,682661	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053077
60	64	01	0	53	5391	079	Labenz	5,75	31.12.2015	850,0	427,0	423,0	148,0	23898	10,524596	53,708352	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053079
60	64	01	0	53	5391	081	Lankau	19,12	31.12.2015	472,0	241,0	231,0	25,0	23881	10,665092	53,668023	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053081
60	64	01	0	53	5391	085	Linau	9,66	31.12.2015	1198,0	627,0	571,0	124,0	22959	10,46755	53,643933	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053085
60	64	01	0	53	5391	086	Lüchow	4,62	31.12.2015	298,0	156,0	142,0	65,0	23898	10,529518	53,690744	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053086
60	64	01	0	53	5391	096	Nusse	6,22	31.12.2015	1072,0	523,0	549,0	172,0	23896	10,575979	53,65908	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053096
60	64	01	0	53	5391	097	Panten	13,83	31.12.2015	633,0	311,0	322,0	46,0	23896	10,61977	53,664571	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053097
60	64	01	0	53	5391	099	Poggensee	5,44	31.12.2015	349,0	173,0	176,0	64,0	23896	10,579484	53,640102	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053099
60	64	01	0	53	5391	101	Ritzerau	11,11	31.12.2015	281,0	143,0	138,0	25,0	23896	10,567545	53,663003	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053101
60	64	01	0	53	5391	108	Sandesneben	6,13	31.12.2015	1792,0	898,0	894,0	292,0	23898	10,497042	53,687957	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053108
60	64	01	0	53	5391	109	Schiphorst	8,15	31.12.2015	632,0	306,0	326,0	78,0	23847	10,461627	53,708361	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053109
60	64	01	0	53	5391	112	Schönberg	14,77	31.12.2015	1376,0	698,0	678,0	93,0	22929	10,433054	53,677154	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053112
60	64	01	0	53	5391	114	Schürensöhlen	2,75	31.12.2015	159,0	80,0	79,0	58,0	23847	10,47204	53,763455	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053114
60	64	01	0	53	5391	118	Siebenbäumen	8,82	31.12.2015	621,0	328,0	293,0	70,0	23847	10,525162	53,749557	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053118
60	64	01	0	53	5391	121	Sirksfelde	8,63	31.12.2015	325,0	169,0	156,0	38,0	23898	10,509773	53,66533	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053121
60	64	01	0	53	5391	122	Steinhorst	16,28	31.12.2015	585,0	292,0	293,0	36,0	23847	10,483141	53,720135	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053122
60	64	01	0	53	5391	124	Stubben	5,32	31.12.2015	375,0	182,0	193,0	70,0	23847	10,43068	53,732928	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053124
60	64	01	0	53	5391	127	Walksfelde	3,51	31.12.2015	216,0	112,0	104,0	62,0	23896	10,575101	53,631901	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053127
60	64	01	0	53	5391	130	Wentorf (Amt Sandesneben)	4,99	31.12.2015	741,0	367,0	374,0	148,0	23898	10,474911	53,67663	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01053130
60	66	01	0	53	9105	105	Sachsenwald (Forstgutsbez.),gemfr.Geb.	58,49	31.12.2015	0,0	0,0	0,0	0,0		10,373262	53,530995			03	gering besiedelt	01053105
60	63	01	0	54	0033	033	Friedrichstadt, Stadt	4,03	31.12.2015	2466,0	1165,0	1301,0	612,0	25840	9,087943	54,37346	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054033
60	63	01	0	54	0056	056	Husum, Stadt	25,81	31.12.2015	22430,0	10676,0	11754,0	869,0	25813	9,050149	54,476472	F01	Nordsee	02	mittlere Besiedlungsdichte	01054056
60	64	01	0	54	0108	108	Reußenköge	45,91	31.12.2015	335,0	176,0	159,0	7,0	25821	8,883096	54,620428	F01	Nordsee	03	gering besiedelt	01054108
60	63	01	0	54	0138	138	Tönning, Stadt	44,41	31.12.2015	4895,0	2439,0	2456,0	110,0	25832	8,94334	54,319739	F01	Nordsee	03	gering besiedelt	01054138
60	64	01	0	54	0168	168	Sylt	57,32	31.12.2015	13453,0	6516,0	6937,0	235,0	25980	8,30875	54,90786	F01	Nordsee	03	gering besiedelt	01054168
60	64	01	0	54	5417	035	Garding, Kirchspiel	14,89	31.12.2015	375,0	184,0	191,0	25,0	25836	8,78356	54,317383	F01	Nordsee	03	gering besiedelt	01054035
60	63	01	0	54	5417	036	Garding, Stadt	3,06	31.12.2015	2597,0	1210,0	1387,0	849,0	25836	8,778217	54,327962	F01	Nordsee	03	gering besiedelt	01054036
60	64	01	0	54	5417	040	Grothusenkoog	3,27	31.12.2015	21,0	10,0	11,0	6,0	25836	8,759033	54,302739	F01	Nordsee	03	gering besiedelt	01054040
60	64	01	0	54	5417	063	Katharinenheerd	8,4	31.12.2015	170,0	84,0	86,0	20,0	25836	8,828074	54,335199	F01	Nordsee	03	gering besiedelt	01054063
60	64	01	0	54	5417	072	Kotzenbüll	7,77	31.12.2015	226,0	114,0	112,0	29,0	25832	8,907487	54,333778	F01	Nordsee	03	gering besiedelt	01054072
60	64	01	0	54	5417	090	Norderfriedrichskoog	5,31	31.12.2015	51,0	26,0	25,0	10,0	25870	8,893583	54,400271	F01	Nordsee	03	gering besiedelt	01054090
60	64	01	0	54	5417	095	Oldenswort	45,84	31.12.2015	1262,0	632,0	630,0	28,0	25870	8,942989	54,372281	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054095
60	64	01	0	54	5417	100	Osterhever	18,5	31.12.2015	210,0	105,0	105,0	11,0	25836	8,765219	54,385302	F01	Nordsee	03	gering besiedelt	01054100
60	64	01	0	54	5417	104	Poppenbüll	15,52	31.12.2015	234,0	124,0	110,0	15,0	25836	8,761168	54,361585	F01	Nordsee	03	gering besiedelt	01054104
60	64	01	0	54	5417	113	Sankt Peter-Ording	28,32	31.12.2015	3968,0	1875,0	2093,0	140,0	25826	8,640495	54,302281	F01	Nordsee	03	gering besiedelt	01054113
60	64	01	0	54	5417	134	Tating	29,49	31.12.2015	948,0	477,0	471,0	32,0	25881	8,708512	54,325497	F01	Nordsee	03	gering besiedelt	01054134
60	64	01	0	54	5417	135	Tetenbüll	36,43	31.12.2015	618,0	282,0	336,0	17,0	25882	8,828234	54,352013	F01	Nordsee	03	gering besiedelt	01054135
60	64	01	0	54	5417	140	Tümlauer Koog	6,2	31.12.2015	115,0	62,0	53,0	19,0	25881	8,689757	54,348337	F01	Nordsee	03	gering besiedelt	01054140
60	64	01	0	54	5417	145	Vollerwiek	4,62	31.12.2015	186,0	94,0	92,0	40,0	25836	8,794694	54,290681	F01	Nordsee	03	gering besiedelt	01054145
60	64	01	0	54	5417	148	Welt	8,2	31.12.2015	221,0	105,0	116,0	27,0	25836	8,79406	54,302402	F01	Nordsee	03	gering besiedelt	01054148
60	64	01	0	54	5417	150	Westerhever	13,32	31.12.2015	104,0	47,0	57,0	8,0	25881	8,67563	54,382315	F01	Nordsee	03	gering besiedelt	01054150
60	64	01	0	54	5439	046	Hörnum (Sylt)	5,64	31.12.2015	902,0	471,0	431,0	160,0	25997	8,286546	54,7565	F01	Nordsee	03	gering besiedelt	01054046
60	64	01	0	54	5439	061	Kampen (Sylt)	8,42	31.12.2015	458,0	225,0	233,0	54,0	25999	8,342294	54,955508	F01	Nordsee	03	gering besiedelt	01054061
60	64	01	0	54	5439	078	List auf Sylt	18,47	31.12.2015	1531,0	777,0	754,0	83,0	25992	8,436183	55,020026	F01	Nordsee	03	gering besiedelt	01054078
60	64	01	0	54	5439	149	Wenningstedt-Braderup (Sylt)	6,16	31.12.2015	1439,0	682,0	757,0	234,0	25996	8,319785	54,931063	F01	Nordsee	02	mittlere Besiedlungsdichte	01054149
60	64	01	0	54	5453	003	Ahrenviöl	10,11	31.12.2015	517,0	271,0	246,0	51,0	25885	9,206895	54,531254	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054003
60	64	01	0	54	5453	004	Ahrenviölfeld	7,29	31.12.2015	245,0	117,0	128,0	34,0	25885	9,274084	54,534607	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054004
60	64	01	0	54	5453	011	Behrendorf	15,29	31.12.2015	570,0	302,0	268,0	37,0	25850	9,22759	54,562059	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054011
60	64	01	0	54	5453	013	Bondelum	9,18	31.12.2015	174,0	94,0	80,0	19,0	25850	9,26682	54,556555	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054013
60	64	01	0	54	5453	041	Haselund	12,79	31.12.2015	884,0	458,0	426,0	69,0	25855	9,182961	54,591683	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054041
60	64	01	0	54	5453	057	Immenstedt	14,61	31.12.2015	693,0	376,0	317,0	47,0	25885	9,162503	54,541449	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054057
60	64	01	0	54	5453	079	Löwenstedt	19,62	31.12.2015	657,0	338,0	319,0	33,0	25864	9,174887	54,621612	F04	übrig. Schleswig-Holstein	03	gering besiedelt	01054079
